订阅名称 (Subscription Name),日期 (Date),产品 (Product),服务 (Meter Category),服务类型 (Meter Sub-Category),服务资源 (Meter Name),已消耗资源数量 (Consumed Quantity),资源费率 (ResourceRate),扩展的成本 (ExtendedCost),服务信息 (Consumed Service),组件 (Instance ID),(Unit of Measure),(Resource Group)
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/42448e6f87c24792a330fa39c911ad79-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/1ba675f7c12a402885cedd797e7a967a-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/80e3e348fa464e94a5811ad9c74b9311-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/a26816cf2f2e4ba28e0d188f7eb2aa06-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.002688,98.04329988,0.26354039,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/306bc3c6b3b94b768800359ec91fc9c0-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/621269298b2246d3ba1197c97dd141e6-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.008064,98.04329988,0.79062117,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/deebc0ebb9084e73abd99a150eb30008-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.008064,206.6005857,1.666027123,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/d2fb1f7096a3406eaa716cc9baa05213-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/245a2307da6a4fe7a10c535e889ab6d3-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.00672,206.6005857,1.388355936,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/f764076933b644c3b721ec9990cde35f-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/231b589ceee84a0cb6b2f7b9096e8ee7-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/0e37f0719d1142bc84e9cf270f7bf86d-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/42448e6f87c24792a330fa39c911ad79-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/1ba675f7c12a402885cedd797e7a967a-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.022848,206.6005857,4.720410182,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/66767ccffa4b4933a6e553dc4c9328e3-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/eb9de2072bbc4a828482e80a74c54392-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.002688,206.6005857,0.555342374,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/cf05e52814fe47559081bea489c82b42-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/a26816cf2f2e4ba28e0d188f7eb2aa06-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/9891dde6435b4b44b97390c89b61a843-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.00672,206.6005857,1.388355936,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/af510fa84fd14da79edef589a19231ff-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/785ea740ba7b46ee9e660f05e069851c-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.004032,206.6005857,0.833013562,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/30be65e3f44b413daf1556a4f4331f8a-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.004032,206.6005857,0.833013562,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/e796750bed3f4cc99f974a3b870f77b6-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/80e3e348fa464e94a5811ad9c74b9311-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/0efab5d965d748819935afa817b78337-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.008064,206.6005857,1.666027123,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/62ca9b4d4cc84bc68bbdffdeb6c9a675-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.002688,206.6005857,0.555342374,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/30f85bdc7cb445f2884ddf2559589d8d-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/e24de9753f8d4d7eb14df910ab828f08-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.002688,206.6005857,0.555342374,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/91d99b190335428fa9d97b05f9ee59a1-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/319b1405a8154425a6607bdb13824ae7-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/6419f83d31504b4d92fe6760d6a1d846-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.008064,206.6005857,1.666027123,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/deebc0ebb9084e73abd99a150eb30008-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.002688,206.6005857,0.555342374,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/839b161e35d748e097f7ab86d6836945-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.032256,206.6005857,6.664108493,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/a88f5dc999074323bf42d3e2eb1b5e8d-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/621269298b2246d3ba1197c97dd141e6-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.004032,206.6005857,0.833013562,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/0094fb01bfc34ef7be90292717b819ed-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.004032,206.6005857,0.833013562,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/fc6060cd80f44615aa3f65e294f84286-containerRootVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/806bb1846999489c82c0afc4ccb0e1fb-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.022848,206.6005857,4.720410182,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/2a74d014786443249b1553a905b62c99-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.001344,206.6005857,0.277671187,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/c7583456db4a43f39c7c9201782ccfd2-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/14/2022,Premium SSD Managed Disks - P15 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P15 Disks,0.002688,206.6005857,0.555342374,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/306bc3c6b3b94b768800359ec91fc9c0-containerRootVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - R&D,05/14/2022,General Block Blob v2 - GRS - List and Create Container Operations - CN East 2,Storage,General Block Blob v2,GRS List and Create Container Operations,0.0004,0,0,Microsoft.Storage,/subscriptions/1d11278d-87d7-4fc0-a4db-f7bf0bce893a/resourceGroups/databricks-rg-CBDatabricks-itirgrcyl6c5u/providers/Microsoft.Storage/storageAccounts/dbstorage6m4aayxq74utc,,databricks-rg-CBDatabricks-itirgrcyl6c5u
Clobotics Azure China - Retail,05/14/2022,General Block Blob v2 - GRS - List and Create Container Operations - CN East 2,Storage,General Block Blob v2,GRS List and Create Container Operations,0.5344,0,0,Microsoft.Storage,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Storage/storageAccounts/dbstorage2dsju22mvzn4g,,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/14/2022,General Block Blob v2 - GRS - List and Create Container Operations - CN East 2,Storage,General Block Blob v2,GRS List and Create Container Operations,0.5672,0,0,Microsoft.Storage,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Storage/storageAccounts/dbstorageemztrslqetfog,,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.000009,0.62912644,5.66214E-06,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/d2fb1f7096a3406eaa716cc9baa05213,GB,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.000009,0.62912644,5.66214E-06,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/deebc0ebb9084e73abd99a150eb30008,GB,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.002911,0.62912644,0.001831387,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Compute/virtualMachines/91d99b190335428fa9d97b05f9ee59a1,GB,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.002752,0.62912644,0.001731356,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Compute/virtualMachines/d2fb1f7096a3406eaa716cc9baa05213,GB,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.000001,0.62912644,6.29126E-07,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/e796750bed3f4cc99f974a3b870f77b6,GB,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.000106,0.62912644,6.66874E-05,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Compute/virtualMachines/e796750bed3f4cc99f974a3b870f77b6,GB,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,1.464421,0.62912644,0.921305971,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Compute/virtualMachines/9891dde6435b4b44b97390c89b61a843,GB,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.00001,0.62912644,6.29126E-06,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Compute/virtualMachines/bee3598ba7fe4c45adecf9ede96d1ac6,GB,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/14/2022,Bandwidth - Data Transfer Out - CN Zone 2,Bandwidth,,Data Transfer Out,0.000009,0.62912644,5.66214E-06,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/b9ebad91313e4e0e91d7d080bb21f1e6,GB,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
